Temp,Humidity,Pressure,Wind,Visibility,class
24.56111213018889,57.7799463904831,1009.0257399809781,9.06039048845008,8.45468019347813,0
22.63486487952578,78.92915539747244,1012.3220532950502,8.731277426775758,8.987133369508935,1
22.55060590158121,73.99950158640415,1010.365626209706,8.170683361990752,13.104708589526489,0
25.019528309008283,69.54355306685157,1013.8537308638013,10.245891794763796,11.729598200969031,0
25.166198416502635,60.84080568723348,1020.7241470636137,8.577048903943584,7.876953810635409,0
19.06322725057407,81.18986475553054,1017.0076234015138,11.111958046765295,7.60389942119874,0
24.688870031892275,71.9738121014621,1013.4816689096756,12.180738687611433,13.392788760345617,0
20.060487068688044,72.75060112099058,1011.1833236634142,7.959600631739153,5.634586251101823,0
22.414197140087722,79.99163539004284,1013.7928595550741,12.783028418944042,5.934103966001754,1
22.188012442518094,59.01760478808822,1011.6822748351834,8.565596522448033,6.273324408103999,0
24.764724293259157,67.83229509455846,1011.7126918998885,8.827004542227257,13.112033116453492,0
26.909855395029638,59.679356485238046,1016.460251830125,10.558199232464883,4.838649665330008,0
20.78644603310302,82.55580343010041,1010.9505975231162,5.773096098903955,5.887157038939993,1
21.58730156765325,84.40085868206457,1015.5842933450409,6.51937615682101,7.300962745564812,1
22.40237302013782,78.12841843268188,1012.5719509007845,8.737664262645898,13.873546870524304,0
28.243573078803237,68.72887914767466,1011.7176399326182,8.834652089380883,16.46804005723806,0
20.784711747416754,68.47722484545324,1011.5870711532816,5.504762950701787,16.543785590927655,0
23.527096044334918,70.70958812343777,1012.5459692945124,10.121077762714968,9.944922367190525,0
23.815218331104262,70.19954257308851,1012.4915380484609,7.950888439127451,6.398920134331283,0
23.59876156604309,58.79729891197691,1009.3106568471383,9.573659084774995,10.206793185600118,0
23.728016306304042,52.7279601733345,1013.814596330524,7.955284474573243,6.311805024547647,0
22.257539964487044,78.88760509533034,1016.4190032568497,11.501426159298676,12.136858315304579,0
21.485472980260685,65.62196016383419,1014.8675209100184,7.342568645999558,7.4606029341914315,0
23.01863737700437,63.58389664545935,1012.4517087819248,7.234552202914062,8.94139604513348,0
18.6555172516763,74.2746404052175,1015.1853217494815,5.127315179425546,7.681612391691629,0
28.40232723152042,78.30527518341958,1009.7963136009296,8.968627318886304,10.11612762907665,0
22.064516931557627,80.85999780011201,1009.9221287427565,10.525428753437213,10.923076178954409,0
22.609133597609063,78.78733324808968,1009.1888438170552,12.01388081751679,5.386773942824688,1
22.01620997217909,55.930387243262686,1009.2156880958454,8.94100616052777,15.666572661324746,0
24.729756069350273,81.59348123611194,1009.4918182556422,9.974143649305498,11.6524850559952,0
