Temp,Humidity,Pressure,Wind,Visibility,class
24.134739366171925,71.91825446939131,1011.9844415273989,9.484814968785104,10.751127939594491,0
23.056384288362313,78.86847260900427,1011.7855783511037,9.969733847210257,10.209965800256382,1
22.445021899687653,69.06680825956325,1013.2189418651711,8.283771508102838,9.689247496249527,0
24.54272146148002,72.54235774010921,1011.4570085800536,11.984903273988694,9.942299615814893,0
24.588355513075875,74.02820400704911,1010.2788562940794,10.13685694526506,11.500123072961065,0
25.769858014941267,68.30628312152031,1011.1771088078532,7.812624318818786,12.081351045672827,0
18.494223868277405,67.18271264811925,1014.0459081057916,8.512630922651752,6.395657734395933,0
24.27651944881857,61.58114254730751,1011.575115450838,7.029145368568987,10.87361744840696,0
23.559843302628042,70.05876949754233,1010.7510238922569,9.01803717444117,9.706346045357327,0
27.225645207535973,65.27597820683955,1011.1551240760136,8.681573931711155,12.790715133633519,0
21.611570419782126,68.18212456194854,1014.0385274249751,7.837251332082258,7.263906230845526,0
24.69380170227952,71.49654873963647,1012.6252908054165,9.202869904458385,10.120222445459184,0
20.09510372010547,73.13176884716334,1013.7776593548906,9.245004917982307,7.124280588007386,1
22.156862123833058,73.08684028872732,1012.494103660134,10.549456117092479,9.18354414703387,1
27.26262053373079,68.82743529765071,1011.6781005019602,9.347227552581316,12.823720029925614,0
26.16506609337612,74.82571782030658,1010.7744136536882,12.091382718286749,11.368127180729632,0
24.221745173351625,62.85762206660053,1012.8294104581909,7.497654415579373,10.343294461290657,0
25.150238504183214,67.02808906874455,1011.2974168430396,9.036342823857483,11.849137322351993,1
20.10648370237775,69.48753127109292,1013.6304378682573,9.890892609897463,8.364556731897544,0
20.650372060126262,62.952559326225604,1012.8656918036098,9.299942779952694,8.699981525507404,0
21.083637907747157,59.97664805935137,1013.5927201667063,6.536396598388016,8.290596105031174,0
22.562528128221302,64.85054253189696,1012.01356110862,8.41813427339432,10.208094414021177,0
23.86240795355373,65.39074882380952,1010.8760506665666,8.803080638547105,11.265127942243872,0
25.66872625536268,66.54950690934808,1010.237703085499,9.283623319957005,11.284699068221864,1
20.223067607571323,58.93736970771524,1014.6221850467599,6.97415715633791,7.832020326116919,0
24.31404945123675,78.59664722570346,1009.719957797766,12.679766609449391,11.129787869660328,0
19.242585585689092,70.5365302428446,1015.1963955404632,10.031514856671084,6.561385096906021,0
21.425504253968043,65.5393032449898,1011.9410531170204,7.648617594228382,8.968075292764466,0
25.681311320184353,69.15338332705694,1011.5236323471141,8.626842358268544,11.64882325475904,0
19.497867040529357,64.84518286725539,1013.108985281231,9.369637275171812,7.8276158879117315,1
